t,ano,mes,cotacao,ipca_acumulado,cpi,selic,divida_pp,fed_rate,cotacao_1,ipca_acumulado_1,cpi_1,selic_1,divida_pp_1,fed_rate_1,cotacao_2,ipca_acumulado_2,cpi_2,selic_2,divida_pp_2,fed_rate_2,cotacao_3,ipca_acumulado_3,cpi_3,selic_3,divida_pp_3,fed_rate_3,cotacao_4,ipca_acumulado_4,cpi_4,selic_4,divida_pp_4,fed_rate_4,cotacao_5,ipca_acumulado_5,cpi_5,selic_5,divida_pp_5,fed_rate_5
105,2008,9,1.9066,67.73000000000002,218.877,13.390454545454547,54.83,1.81,1.63,67.47000000000001,218.69,12.919047619047614,54.95,2.0,1.567,67.19000000000001,219.016,12.364782608695648,55.53,2.01,1.6041,66.66000000000001,217.463,12.089523809523804,55.6,2.0,1.6265,65.92000000000002,215.208,11.626999999999995,55.82,1.98,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28
104,2008,8,1.63,67.47000000000001,218.69,12.919047619047614,54.95,2.0,1.567,67.19000000000001,219.016,12.364782608695648,55.53,2.01,1.6041,66.66000000000001,217.463,12.089523809523804,55.6,2.0,1.6265,65.92000000000002,215.208,11.626999999999995,55.82,1.98,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61
103,2008,7,1.567,67.19000000000001,219.016,12.364782608695648,55.53,2.01,1.6041,66.66000000000001,217.463,12.089523809523804,55.6,2.0,1.6265,65.92000000000002,215.208,11.626999999999995,55.82,1.98,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98
102,2008,6,1.6041,66.66000000000001,217.463,12.089523809523804,55.6,2.0,1.6265,65.92000000000002,215.208,11.626999999999995,55.82,1.98,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94
101,2008,5,1.6265,65.92000000000002,215.208,11.626999999999995,55.82,1.98,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24
100,2008,4,1.6622,65.13000000000002,213.942,11.370000000000001,56.52,2.28,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49
99,2008,3,1.7564,64.58000000000001,213.448,11.179000000000004,57.09,2.61,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76
98,2008,2,1.6914,64.10000000000001,212.687,11.17947368421053,57.04,2.98,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94
97,2008,1,1.7588,63.610000000000014,212.174,11.178181818181821,57.51,3.94,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02
96,2007,12,1.78,63.070000000000014,211.445,11.180000000000003,51.27,4.24,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26
95,2007,11,1.7982,62.33000000000001,210.834,11.180000000000003,51.27,4.49,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25
94,2007,10,1.7368,61.95000000000001,209.19,11.179545454545458,51.27,4.76,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25
93,2007,9,1.833,61.65000000000001,208.547,11.21947368421053,51.27,4.94,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25,2.0348,60.2,205.904,12.579500000000003,51.27,5.25
92,2007,8,1.9681,61.47000000000001,207.667,11.429565217391307,51.27,5.02,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25,2.0348,60.2,205.904,12.579500000000003,51.27,5.25,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26
91,2007,7,1.882,61.00000000000001,207.603,11.72545454545455,51.27,5.26,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25,2.0348,60.2,205.904,12.579500000000003,51.27,5.25,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26
90,2007,6,1.929,60.760000000000005,207.234,12.030000000000005,51.27,5.25,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25,2.0348,60.2,205.904,12.579500000000003,51.27,5.25,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25
89,2007,5,1.9205,60.480000000000004,206.755,12.430000000000005,51.27,5.25,2.0348,60.2,205.904,12.579500000000003,51.27,5.25,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25,2.1365,58.7,203.1,13.186000000000002,51.27,5.24
88,2007,4,2.0348,60.2,205.904,12.579500000000003,51.27,5.25,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25,2.1365,58.7,203.1,13.186000000000002,51.27,5.24,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25
87,2007,3,2.059,59.95000000000001,205.288,12.738181818181822,51.27,5.26,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25,2.1365,58.7,203.1,13.186000000000002,51.27,5.24,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25
86,2007,2,2.1204,59.580000000000005,204.226,12.932222222222226,51.27,5.26,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25,2.1365,58.7,203.1,13.186000000000002,51.27,5.24,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25
85,2007,1,2.124,59.14000000000001,203.437,13.129545454545452,51.27,5.25,2.1365,58.7,203.1,13.186000000000002,51.27,5.24,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25
84,2006,12,2.1365,58.7,203.1,13.186000000000002,51.27,5.24,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24
83,2006,11,2.165,58.220000000000006,202.0,13.649000000000001,51.27,5.25,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99
82,2006,10,2.1428,57.910000000000004,201.9,13.95095238095238,51.27,5.25,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99,2.3051,57.34,201.3,15.701363636363642,51.27,4.94
81,2006,9,2.1743,57.580000000000005,202.8,14.170499999999999,51.27,5.25,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99,2.3051,57.34,201.3,15.701363636363642,51.27,4.94,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79
80,2006,8,2.1434,57.370000000000005,203.8,14.658260869565217,51.27,5.25,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99,2.3051,57.34,201.3,15.701363636363642,51.27,4.94,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59
79,2006,7,2.1775,57.32000000000001,202.9,14.979523809523812,51.27,5.24,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99,2.3051,57.34,201.3,15.701363636363642,51.27,4.94,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49
78,2006,6,2.1659,57.13000000000001,201.8,15.17619047619048,51.27,4.99,2.3051,57.34,201.3,15.701363636363642,51.27,4.94,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29
77,2006,5,2.3051,57.34,201.3,15.701363636363642,51.27,4.94,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16
76,2006,4,2.087,57.24000000000001,200.7,16.194999999999997,51.27,4.79,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0
75,2006,3,2.164,57.03000000000001,199.7,16.735652173913046,51.27,4.59,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78
74,2006,2,2.1235,56.60000000000001,199.4,17.280555555555555,51.27,4.49,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62
73,2006,1,2.212,56.190000000000005,199.3,17.65272727272727,51.27,4.29,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5
72,2005,12,2.3383,55.60000000000001,198.1,18.241818181818186,51.27,4.16,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26
71,2005,11,2.2035,55.24000000000001,198.1,18.865499999999997,51.27,4.0,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04
70,2005,10,2.2518,54.69000000000001,199.1,19.251999999999992,51.27,3.78,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0
69,2005,9,2.2275,53.940000000000005,198.8,19.60619047619047,51.27,3.62,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0,2.5282,52.7,193.7,19.3165,51.27,2.79
68,2005,8,2.3555,53.59000000000001,196.1,19.74826086956522,51.27,3.5,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0,2.5282,52.7,193.7,19.3165,51.27,2.79,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63
67,2005,7,2.38,53.42000000000001,194.9,19.722380952380963,51.27,3.26,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0,2.5282,52.7,193.7,19.3165,51.27,2.79,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5
66,2005,6,2.3364,53.17000000000001,193.7,19.74545454545455,51.27,3.04,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0,2.5282,52.7,193.7,19.3165,51.27,2.79,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5,2.6088,50.63,191.6,17.930952380952384,51.27,2.28
65,2005,5,2.4095,53.190000000000005,193.6,19.605238095238096,51.27,3.0,2.5282,52.7,193.7,19.3165,51.27,2.79,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5,2.6088,50.63,191.6,17.930952380952384,51.27,2.28,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16
64,2005,4,2.5282,52.7,193.7,19.3165,51.27,2.79,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5,2.6088,50.63,191.6,17.930952380952384,51.27,2.28,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16,2.72,49.190000000000005,191.7,16.9585,51.27,1.93
63,2005,3,2.68,51.83000000000001,193.1,18.972727272727273,51.27,2.63,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5,2.6088,50.63,191.6,17.930952380952384,51.27,2.28,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16,2.72,49.190000000000005,191.7,16.9585,51.27,1.93,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76
62,2005,2,2.5895,51.220000000000006,192.4,18.473333333333333,51.27,2.5,2.6088,50.63,191.6,17.930952380952384,51.27,2.28,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16,2.72,49.190000000000005,191.7,16.9585,51.27,1.93,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61
61,2005,1,2.6088,50.63,191.6,17.930952380952384,51.27,2.28,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16,2.72,49.190000000000005,191.7,16.9585,51.27,1.93,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43
60,2004,12,2.656,50.050000000000004,191.7,17.500869565217396,51.27,2.16,2.72,49.190000000000005,191.7,16.9585,51.27,1.93,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43,3.0375,47.04,189.1,15.77363636363636,51.27,1.26
59,2004,11,2.72,49.190000000000005,191.7,16.9585,51.27,1.93,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43,3.0375,47.04,189.1,15.77363636363636,51.27,1.26,3.086,46.13,188.9,15.79904761904762,51.27,1.03
58,2004,10,2.8592,48.50000000000001,190.8,16.410000000000004,51.27,1.76,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43,3.0375,47.04,189.1,15.77363636363636,51.27,1.26,3.086,46.13,188.9,15.79904761904762,51.27,1.03,3.189,45.42,188.2,15.770476190476192,51.27,1.0
57,2004,9,2.8595,48.06000000000001,189.8,16.09380952380953,51.27,1.61,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43,3.0375,47.04,189.1,15.77363636363636,51.27,1.26,3.086,46.13,188.9,15.79904761904762,51.27,1.03,3.189,45.42,188.2,15.770476190476192,51.27,1.0,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0
56,2004,8,2.927,47.73000000000001,189.2,15.861363636363636,51.27,1.43,3.0375,47.04,189.1,15.77363636363636,51.27,1.26,3.086,46.13,188.9,15.79904761904762,51.27,1.03,3.189,45.42,188.2,15.770476190476192,51.27,1.0,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0,2.896,44.54,187.1,16.191739130434783,51.27,1.0
55,2004,7,3.0375,47.04,189.1,15.77363636363636,51.27,1.26,3.086,46.13,188.9,15.79904761904762,51.27,1.03,3.189,45.42,188.2,15.770476190476192,51.27,1.0,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0,2.896,44.54,187.1,16.191739130434783,51.27,1.0,2.906,44.07,186.7,16.29944444444444,51.27,1.01
54,2004,6,3.086,46.13,188.9,15.79904761904762,51.27,1.03,3.189,45.42,188.2,15.770476190476192,51.27,1.0,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0,2.896,44.54,187.1,16.191739130434783,51.27,1.0,2.906,44.07,186.7,16.29944444444444,51.27,1.01,2.9345,43.46,186.3,16.31714285714286,51.27,1.0
53,2004,5,3.189,45.42,188.2,15.770476190476192,51.27,1.0,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0,2.896,44.54,187.1,16.191739130434783,51.27,1.0,2.906,44.07,186.7,16.29944444444444,51.27,1.01,2.9345,43.46,186.3,16.31714285714286,51.27,1.0,2.8915,42.7,185.5,16.910454545454538,51.27,0.98
52,2004,4,2.931,44.910000000000004,187.4,15.956000000000003,51.27,1.0,2.896,44.54,187.1,16.191739130434783,51.27,1.0,2.906,44.07,186.7,16.29944444444444,51.27,1.01,2.9345,43.46,186.3,16.31714285714286,51.27,1.0,2.8915,42.7,185.5,16.910454545454538,51.27,0.98,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0
51,2004,3,2.896,44.54,187.1,16.191739130434783,51.27,1.0,2.906,44.07,186.7,16.29944444444444,51.27,1.01,2.9345,43.46,186.3,16.31714285714286,51.27,1.0,2.8915,42.7,185.5,16.910454545454538,51.27,0.98,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01
50,2004,2,2.906,44.07,186.7,16.29944444444444,51.27,1.01,2.9345,43.46,186.3,16.31714285714286,51.27,1.0,2.8915,42.7,185.5,16.910454545454538,51.27,0.98,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01
49,2004,1,2.9345,43.46,186.3,16.31714285714286,51.27,1.0,2.8915,42.7,185.5,16.910454545454538,51.27,0.98,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03
48,2003,12,2.8915,42.7,185.5,16.910454545454538,51.27,0.98,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01
47,2003,11,2.9465,42.18000000000001,185.0,18.314499999999992,51.27,1.0,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01,2.837,40.23000000000001,183.1,26.0865,51.27,1.22
46,2003,10,2.8665,41.84000000000001,184.9,19.537391304347832,51.27,1.01,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01,2.837,40.23000000000001,183.1,26.0865,51.27,1.22,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26
45,2003,9,2.8925,41.55000000000001,185.1,21.023636363636367,51.27,1.01,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01,2.837,40.23000000000001,183.1,26.0865,51.27,1.22,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26
44,2003,8,2.9785,40.77000000000001,184.5,23.502380952380943,51.27,1.03,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01,2.837,40.23000000000001,183.1,26.0865,51.27,1.22,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25
43,2003,7,2.9675,40.43000000000001,183.7,25.36086956521739,51.27,1.01,2.837,40.23000000000001,183.1,26.0865,51.27,1.22,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26
42,2003,6,2.837,40.23000000000001,183.1,26.0865,51.27,1.22,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26,3.504,36.0,182.6,25.057727272727266,51.27,1.24
41,2003,5,2.9735,40.38000000000001,182.9,26.308095238095234,51.27,1.26,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26,3.504,36.0,182.6,25.057727272727266,51.27,1.24,3.54,33.75,181.8,23.042857142857134,51.27,1.24
40,2003,4,2.911,39.77000000000001,183.2,26.318999999999996,51.27,1.26,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26,3.504,36.0,182.6,25.057727272727266,51.27,1.24,3.54,33.75,181.8,23.042857142857134,51.27,1.24,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34
39,2003,3,3.364,38.80000000000001,183.9,26.31631578947368,51.27,1.25,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26,3.504,36.0,182.6,25.057727272727266,51.27,1.24,3.54,33.75,181.8,23.042857142857134,51.27,1.24,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75
38,2003,2,3.57,37.57000000000001,183.6,25.677500000000002,51.27,1.26,3.504,36.0,182.6,25.057727272727266,51.27,1.24,3.54,33.75,181.8,23.042857142857134,51.27,1.24,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75
37,2003,1,3.504,36.0,182.6,25.057727272727266,51.27,1.24,3.54,33.75,181.8,23.042857142857134,51.27,1.24,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74
