"Data","Último","Abertura","Máxima","Mínima","Var%"
"11.11.2020","3,975","3,920","3,975","3,920","2,98%"
"10.11.2020","3,860","3,850","3,860","3,840","0,52%"
"09.11.2020","3,840","3,800","3,840","3,800","-2,41%"
"06.11.2020","3,935","4,075","4,075","3,915","-1,63%"
"05.11.2020","4,000","3,970","4,010","3,970","-0,62%"
"04.11.2020","4,025","4,065","4,065","4,025","-2,19%"
"03.11.2020","4,115","4,035","4,115","4,035","1,98%"
"30.10.2020","4,035","4,040","4,040","4,025","0,87%"
"29.10.2020","4,000","4,025","4,025","3,975","-0,87%"
"28.10.2020","4,035","4,065","4,065","4,035","1,00%"
"27.10.2020","3,995","3,965","3,995","3,965","0,76%"
"26.10.2020","3,965","3,945","3,980","3,945","0,00%"
"23.10.2020","3,965","3,910","4,020","3,910","4,89%"
"22.10.2020","3,780","3,775","3,780","3,760","0,80%"
"21.10.2020","3,750","3,780","3,780","3,750","0,29%"
"20.10.2020","3,739","3,805","3,805","3,739","-1,86%"
"19.10.2020","3,810","3,900","3,900","3,785","-2,81%"
"16.10.2020","3,920","3,860","3,920","3,860","2,35%"
"15.10.2020","3,830","3,760","3,830","3,760","3,37%"
"14.10.2020","3,705","3,695","3,705","3,685","-0,27%"
"13.10.2020","3,715","3,735","3,745","3,715","-0,67%"
"09.10.2020","3,740","3,700","3,740","3,700","1,08%"
"08.10.2020","3,700","3,750","3,750","3,700","-2,37%"
"07.10.2020","3,790","3,970","3,970","3,790","-2,45%"
"06.10.2020","3,885","3,700","3,885","3,700","3,74%"
"05.10.2020","3,745","3,930","3,930","3,745","-4,22%"
"02.10.2020","3,910","3,660","3,910","3,660","6,83%"
"01.10.2020","3,660","3,610","3,660","3,610","5,02%"
"30.09.2020","3,485","3,585","3,585","3,485","-5,17%"
"29.09.2020","3,675","3,660","3,675","3,630","3,09%"
"28.09.2020","3,565","3,280","3,565","3,280","8,69%"
"25.09.2020","3,280","3,280","3,330","3,280","-0,61%"
"24.09.2020","3,300","3,430","3,430","3,290","-4,62%"
"23.09.2020","3,460","3,425","3,480","3,425","0,44%"
"22.09.2020","3,445","3,425","3,445","3,415","-3,09%"
"21.09.2020","3,555","3,555","3,555","3,515","3,19%"
"18.09.2020","3,445","3,340","3,475","3,340","4,55%"
"17.09.2020","3,295","3,365","3,365","3,295","-2,66%"
"16.09.2020","3,385","3,345","3,385","3,345","1,80%"
"15.09.2020","3,325","3,360","3,360","3,325","1,06%"
"14.09.2020","3,290","3,310","3,310","3,290","-2,66%"
"11.09.2020","3,380","3,310","3,380","3,310","2,49%"
"10.09.2020","3,298","3,298","3,298","3,298","-3,28%"
"09.09.2020","3,410","3,250","3,410","3,230","0,00%"
"08.09.2020","3,410","3,240","3,410","3,240","0,15%"
"04.09.2020","3,405","3,175","3,405","3,175","-0,15%"
"03.09.2020","3,410","3,265","3,410","3,235","0,15%"
"02.09.2020","3,405","3,215","3,405","3,215","0,29%"
"01.09.2020","3,395","3,195","3,395","3,195","-5,83%"
"31.08.2020","3,605","3,305","3,605","3,295","6,19%"
"28.08.2020","3,395","3,250","3,395","3,250","-0,15%"
"27.08.2020","3,400","3,319","3,400","3,319","3,98%"
"26.08.2020","3,270","3,270","3,270","3,270","2,67%"
"25.08.2020","3,185","3,185","3,185","3,185","1,05%"
"24.08.2020","3,152","3,152","3,152","3,152","-2,41%"
"21.08.2020","3,230","3,230","3,230","3,230","0,34%"
"20.08.2020","3,219","3,219","3,219","3,219","-0,19%"
"19.08.2020","3,225","3,225","3,225","3,225","3,04%"
"18.08.2020","3,130","3,130","3,130","3,130","-4,72%"
"17.08.2020","3,285","3,240","3,610","3,240","0,15%"
"14.08.2020","3,280","3,240","3,550","3,240","-8,25%"
"13.08.2020","3,575","3,180","3,575","3,180","11,02%"
"12.08.2020","3,220","3,140","3,500","3,140","-5,01%"
"11.08.2020","3,390","3,130","3,390","3,080","0,15%"
"10.08.2020","3,385","3,045","3,385","3,045","1,20%"
"07.08.2020","3,345","3,035","3,345","3,035","3,56%"
"06.08.2020","3,230","3,035","3,230","2,975","-5,83%"
"05.08.2020","3,430","3,160","3,430","3,160","1,33%"
"04.08.2020","3,385","3,105","3,385","3,105","2,58%"
"03.08.2020","3,300","3,060","3,300","3,030","0,61%"
"31.07.2020","3,280","3,020","3,280","3,020","0,15%"
"30.07.2020","3,275","3,125","3,275","3,050","-4,52%"
"29.07.2020","3,430","3,105","3,430","3,105","8,54%"
"28.07.2020","3,160","3,430","3,430","3,160","-6,78%"
"27.07.2020","3,390","3,155","3,390","3,110","6,27%"
"24.07.2020","3,190","3,280","3,280","3,190","-5,20%"
"23.07.2020","3,365","3,366","3,366","3,365","-0,03%"
"22.07.2020","3,366","3,355","3,366","3,355","0,33%"
"21.07.2020","3,355","3,355","3,355","3,355","2,13%"
"20.07.2020","3,285","3,285","3,285","3,285","-2,38%"
"17.07.2020","3,365","3,365","3,365","3,326","-1,20%"
"16.07.2020","3,406","3,426","3,426","3,406","-0,58%"
"15.07.2020","3,426","3,426","3,426","3,426","1,18%"
"14.07.2020","3,386","3,386","3,386","3,386","-0,56%"
"13.07.2020","3,405","3,405","3,405","3,405","0,37%"
"11.07.2020","3,392","3,392","3,392","3,392","0,19%"
"10.07.2020","3,386","3,475","3,475","3,386","-2,62%"
"09.07.2020","3,477","3,475","3,477","3,475","0,06%"
"08.07.2020","3,475","3,459","3,475","3,459","4,48%"
"07.07.2020","3,326","3,326","3,326","3,326","1,56%"
"06.07.2020","3,275","3,275","3,275","3,275","0,92%"
"03.07.2020","3,245","3,265","3,265","3,245","-2,11%"
"02.07.2020","3,315","3,315","3,315","3,315","0,61%"
"01.07.2020","3,295","3,295","3,295","3,295","-0,30%"
"30.06.2020","3,305","3,305","3,305","3,305","-1,20%"
"29.06.2020","3,345","3,345","3,345","3,345","-1,76%"
"26.06.2020","3,405","3,405","3,405","3,405","1,19%"
"25.06.2020","3,365","3,445","3,445","3,365","-3,19%"
"24.06.2020","3,476","3,415","3,476","3,415","1,79%"
"23.06.2020","3,415","3,415","3,415","3,415","0,29%"
"22.06.2020","3,405","3,405","3,405","3,405","0,00%"
"19.06.2020","3,405","3,455","3,455","3,405","-1,87%"
"18.06.2020","3,470","3,470","3,470","3,470","1,17%"
"17.06.2020","3,430","3,470","3,470","3,430","-0,58%"
"16.06.2020","3,450","3,420","3,480","3,420","0,29%"
"15.06.2020","3,440","3,500","3,500","3,440","-0,43%"
"12.06.2020","3,455","3,445","3,485","3,445","0,29%"
"10.06.2020","3,445","3,515","3,515","3,445","-2,82%"
"09.06.2020","3,545","3,575","3,575","3,545","0,28%"
"08.06.2020","3,535","3,550","3,550","3,535","2,17%"
"05.06.2020","3,460","3,460","3,460","3,460","1,76%"
"04.06.2020","3,400","3,425","3,425","3,400","0,74%"
"03.06.2020","3,375","3,375","3,375","3,375","-1,75%"
"02.06.2020","3,435","3,475","3,475","3,435","-2,83%"
"01.06.2020","3,535","3,535","3,535","3,535","0,71%"
"29.05.2020","3,510","3,510","3,510","3,510","-1,68%"
"28.05.2020","3,570","3,630","3,630","3,570","-0,83%"
"27.05.2020","3,600","3,620","3,620","3,600","0,70%"
"26.05.2020","3,575","3,520","3,575","3,520","0,04%"
"25.05.2020","3,574","3,574","3,574","3,574","-5,46%"
"22.05.2020","3,780","3,770","3,780","3,770","1,45%"
"21.05.2020","3,726","3,726","3,726","3,726","-2,72%"
"20.05.2020","3,830","3,820","3,830","3,820","0,52%"
"19.05.2020","3,810","3,780","3,810","3,780","0,53%"
"18.05.2020","3,790","3,820","3,820","3,790","-3,68%"
"15.05.2020","3,935","3,975","3,975","3,935","-3,55%"
"14.05.2020","4,080","4,160","4,160","4,080","2,13%"
"13.05.2020","3,995","3,815","3,995","3,815","2,57%"
"12.05.2020","3,895","3,595","3,895","3,595","6,71%"
"11.05.2020","3,650","3,590","3,650","3,590","0,83%"
"08.05.2020","3,620","3,660","3,660","3,620","-3,08%"
"07.05.2020","3,735","3,760","3,760","3,735","-5,08%"
"06.05.2020","3,935","3,975","3,975","3,935","1,03%"
"05.05.2020","3,895","3,940","3,940","3,895","-5,23%"
"04.05.2020","4,110","4,150","4,150","4,110","1,73%"
"30.04.2020","4,040","4,110","4,110","4,040","-2,77%"
"29.04.2020","4,155","4,155","4,155","4,155","2,72%"
"28.04.2020","4,045","4,165","4,165","4,045","-14,39%"
"27.04.2020","4,725","4,725","4,725","4,725","25,17%"
"23.04.2020","3,775","3,665","3,775","3,665","6,94%"
"22.04.2020","3,530","3,475","3,530","3,475","-2,89%"
"20.04.2020","3,635","3,975","3,975","3,635","-9,24%"
"17.04.2020","4,005","4,000","4,005","4,000","-1,11%"
"16.04.2020","4,050","3,980","4,050","3,980","-0,49%"
"15.04.2020","4,070","4,020","4,070","4,020","1,75%"
"14.04.2020","4,000","4,010","4,010","4,000","-2,68%"
"13.04.2020","4,110","4,155","4,155","4,110","-1,91%"
"09.04.2020","4,190","4,230","4,230","4,190","-4,88%"
"08.04.2020","4,405","4,450","4,450","4,405","-0,34%"
"07.04.2020","4,420","4,360","4,420","4,360","-1,01%"
"06.04.2020","4,465","4,430","4,465","4,430","-2,72%"
"03.04.2020","4,590","4,375","4,590","4,375","2,34%"
"02.04.2020","4,485","4,460","4,485","4,460","-1,97%"
"01.04.2020","4,575","4,470","4,575","4,470","3,39%"
"31.03.2020","4,425","4,425","4,425","4,425","-2,96%"
"30.03.2020","4,560","4,660","4,660","4,560","8,57%"
"27.03.2020","4,200","4,280","4,280","4,200","0,48%"
"26.03.2020","4,180","4,180","4,180","4,180","-1,18%"
"25.03.2020","4,230","4,510","4,510","4,230","-11,23%"
"24.03.2020","4,765","4,870","4,870","4,765","-7,83%"
"23.03.2020","5,170","5,090","5,170","5,090","1,08%"
"20.03.2020","5,115","5,130","5,130","5,115","-7,59%"
"19.03.2020","5,535","5,535","5,535","5,535","6,96%"
"18.03.2020","5,175","4,930","5,175","4,930","21,91%"
"17.03.2020","4,245","4,540","4,540","4,245","-10,91%"
"16.03.2020","4,765","5,270","5,270","4,765","-6,81%"
"13.03.2020","5,113","5,156","5,156","5,113","-12,60%"
"12.03.2020","5,850","5,850","5,850","5,850","33,87%"
"10.03.2020","4,370","4,340","4,370","4,340","-2,46%"
"09.03.2020","4,480","4,425","4,480","4,425","4,55%"
"06.03.2020","4,285","4,285","4,285","4,285","0,07%"
"05.03.2020","4,282","4,282","4,282","4,282","4,69%"
"04.03.2020","4,090","4,060","4,090","4,060","-0,85%"
"03.03.2020","4,125","4,325","4,325","4,125","-3,17%"
"02.03.2020","4,260","4,305","4,305","4,260","-5,96%"
"28.02.2020","4,530","4,570","4,570","4,530","-0,22%"
"27.02.2020","4,540","4,620","4,620","4,540","-1,94%"
"26.02.2020","4,630","4,630","4,630","4,630","1,42%"
"21.02.2020","4,565","4,589","4,589","4,565","-1,19%"
"20.02.2020","4,620","4,570","4,620","4,570","0,76%"
"19.02.2020","4,585","4,615","4,615","4,585","-0,65%"
"18.02.2020","4,615","4,605","4,615","4,605","0,22%"
"17.02.2020","4,605","4,615","4,615","4,605","-0,32%"
"14.02.2020","4,620","4,660","4,660","4,620","-2,33%"
"13.02.2020","4,730","4,720","4,730","4,720","0,85%"
"12.02.2020","4,690","4,685","4,690","4,685","-0,53%"
"11.02.2020","4,715","4,735","4,735","4,715","-1,26%"
"10.02.2020","4,775","4,775","4,775","4,775","-0,31%"
"07.02.2020","4,790","4,785","4,790","4,785","-1,14%"
"06.02.2020","4,845","4,845","4,845","4,845","2,00%"
"05.02.2020","4,750","4,765","4,765","4,750","-0,31%"
"04.02.2020","4,765","4,765","4,765","4,765","-0,83%"
"03.02.2020","4,805","4,830","4,830","4,805","-1,33%"
"31.01.2020","4,870","4,830","4,870","4,830","-0,20%"
"30.01.2020","4,880","4,860","4,880","4,860","1,67%"
"29.01.2020","4,800","4,780","4,800","4,780","-0,62%"
"28.01.2020","4,830","4,830","4,830","4,830","0,84%"
"27.01.2020","4,790","4,830","4,830","4,790","-1,64%"
"24.01.2020","4,870","4,870","4,870","4,870","0,21%"
"23.01.2020","4,860","4,890","4,890","4,860","0,62%"
"22.01.2020","4,830","4,850","4,850","4,830","-0,82%"
"21.01.2020","4,870","4,940","4,940","4,870","-1,12%"
"20.01.2020","4,925","4,935","4,935","4,925","0,00%"
"17.01.2020","4,925","4,865","4,925","4,865","-0,61%"
"16.01.2020","4,955","4,885","4,955","4,885","2,06%"
"15.01.2020","4,855","4,865","4,865","4,855","-1,82%"
"14.01.2020","4,945","4,955","4,955","4,945","-1,59%"
"13.01.2020","5,025","4,995","5,025","4,995","0,00%"
"10.01.2020","5,025","5,005","5,025","5,005","1,01%"
"09.01.2020","4,975","4,995","4,995","4,975","-0,80%"
"08.01.2020","5,015","5,025","5,025","5,015","-1,38%"
"07.01.2020","5,085","5,165","5,165","5,085","-0,55%"
"06.01.2020","5,113","5,115","5,115","5,113","0,25%"
"03.01.2020","5,100","5,130","5,130","5,100","-0,20%"
"02.01.2020","5,110","5,106","5,110","5,106","-0,33%"
"31.12.2019","5,127","5,127","5,127","5,127","-0,06%"
"30.12.2019","5,130","5,144","5,144","5,130","-1,35%"
"27.12.2019","5,200","5,195","5,200","5,195","0,29%"
"26.12.2019","5,185","5,180","5,185","5,180","-0,58%"
"24.12.2019","5,215","5,215","5,215","5,215","0,19%"
"23.12.2019","5,205","5,225","5,225","5,205","-1,23%"
"20.12.2019","5,270","5,305","5,305","5,270","-0,28%"
"19.12.2019","5,285","5,205","5,285","5,205","2,03%"
"18.12.2019","5,180","5,220","5,220","5,180","-1,15%"
"17.12.2019","5,240","5,220","5,240","5,220","2,34%"
"16.12.2019","5,120","5,045","5,120","5,045","1,49%"
"13.12.2019","5,045","5,055","5,055","5,045","-0,39%"
"12.12.2019","5,065","5,065","5,065","5,065","-0,59%"
"11.12.2019","5,095","5,095","5,095","5,095","-0,20%"
"10.12.2019","5,105","5,115","5,115","5,105","0,20%"
"09.12.2019","5,095","5,085","5,095","5,085","-0,97%"
"06.12.2019","5,145","5,165","5,165","5,145","-1,34%"
"05.12.2019","5,215","5,215","5,215","5,215","0,29%"
"04.12.2019","5,200","5,210","5,210","5,200","-1,14%"
"03.12.2019","5,260","5,300","5,300","5,260","0,38%"
"02.12.2019","5,240","5,240","5,240","5,240","0,58%"
"29.11.2019","5,210","5,210","5,210","5,210","-1,14%"
"28.11.2019","5,270","5,380","5,380","5,270","-1,31%"
"27.11.2019","5,340","5,300","5,340","5,300","-0,19%"
"26.11.2019","5,350","5,350","5,350","5,350","3,48%"
"25.11.2019","5,170","5,170","5,170","5,170","-0,48%"
"22.11.2019","5,195","5,275","5,275","5,195","-0,95%"
"21.11.2019","5,245","5,195","5,245","5,195","1,55%"
"19.11.2019","5,165","5,155","5,165","5,155","1,37%"
"18.11.2019","5,095","5,095","5,095","5,095","0,30%"
"14.11.2019","5,080","5,070","5,080","5,070","0,20%"
"13.11.2019","5,070","5,090","5,090","5,070","0,60%"
"12.11.2019","5,040","5,040","5,040","5,040","2,02%"
"11.11.2019","4,940","4,940","4,940","4,940","-1,40%"
"08.11.2019","5,010","5,010","5,010","5,010","0,70%"
"07.11.2019","4,975","4,955","4,975","4,955","1,43%"
"06.11.2019","4,905","4,885","4,905","4,885","0,20%"
"05.11.2019","4,895","4,955","4,955","4,895","1,45%"
"04.11.2019","4,825","4,825","4,825","4,825","0,42%"
"01.11.2019","4,805","4,805","4,805","4,805","-0,39%"
"31.10.2019","4,824","4,775","4,824","4,775","1,88%"
"30.10.2019","4,735","4,755","4,755","4,735","0,21%"
"29.10.2019","4,725","4,725","4,725","4,725","-0,84%"
"28.10.2019","4,765","4,765","4,765","4,765","-0,21%"
"25.10.2019","4,775","4,775","4,775","4,775","-1,24%"
"24.10.2019","4,835","4,835","4,835","4,835","-0,19%"
"23.10.2019","4,844","4,844","4,844","4,844","-1,24%"
"22.10.2019","4,905","4,905","4,905","4,905","2,32%"
"21.10.2019","4,794","4,794","4,794","4,794","-0,39%"
"18.10.2019","4,813","4,813","4,813","4,813","-0,02%"
"17.10.2019","4,814","4,814","4,814","4,814","-1,05%"
"16.10.2019","4,865","4,865","4,865","4,865","-2,70%"
"15.10.2019","5,000","5,000","5,000","5,000","1,24%"
"14.10.2019","4,939","4,939","4,939","4,939","-0,80%"
"11.10.2019","4,979","4,979","4,979","4,979","-2,54%"
"10.10.2019","5,109","5,109","5,109","5,109","-1,35%"
"09.10.2019","5,179","5,179","5,179","5,179","-2,83%"
"08.10.2019","5,330","5,330","5,330","5,330","-1,11%"
"07.10.2019","5,390","5,390","5,390","5,390","0,58%"
"04.10.2019","5,359","5,359","5,359","5,359","0,00%"
"03.10.2019","5,359","5,359","5,359","5,359","-1,29%"
"02.10.2019","5,429","5,429","5,429","5,429","3,21%"
"01.10.2019","5,260","5,265","5,325","5,260","-0,38%"
"30.09.2019","5,280","5,280","5,290","5,260","0,00%"
"27.09.2019","5,280","5,330","5,330","5,270","-0,19%"
"26.09.2019","5,290","5,310","5,320","5,280","-0,19%"
"25.09.2019","5,300","5,420","5,420","5,300","-0,93%"
"24.09.2019","5,350","5,335","5,390","5,310","0,00%"
"23.09.2019","5,350","5,285","5,350","5,285","1,13%"
"20.09.2019","5,290","5,420","5,420","5,280","-1,86%"
"19.09.2019","5,390","5,510","5,510","5,260","-2,53%"
"18.09.2019","5,530","5,560","5,560","5,480","0,18%"
"17.09.2019","5,520","5,595","5,610","5,500","-1,08%"
"16.09.2019","5,580","5,690","5,710","5,580","-1,93%"
"13.09.2019","5,690","5,690","5,710","5,620","0,89%"
"12.09.2019","5,640","5,670","5,690","5,635","-1,05%"
"11.09.2019","5,700","5,665","5,710","5,650","0,71%"
"10.09.2019","5,660","5,680","5,710","5,650","0,09%"
"09.09.2019","5,655","5,675","5,690","5,630","-0,09%"
"06.09.2019","5,660","5,760","5,760","5,650","-0,79%"
"05.09.2019","5,705","5,750","5,750","5,680","-0,09%"
"04.09.2019","5,710","5,820","5,820","5,710","-1,72%"
"03.09.2019","5,810","5,900","5,900","5,810","-1,53%"
"02.09.2019","5,900","5,840","5,900","5,820","0,85%"
"30.08.2019","5,850","6,000","6,000","5,830","-1,85%"
"29.08.2019","5,960","6,020","6,120","5,920","-1,00%"
"28.08.2019","6,020","5,895","6,040","5,895","2,03%"
"27.08.2019","5,900","5,910","6,050","5,780","0,17%"
"26.08.2019","5,890","5,730","5,920","5,710","2,61%"
"23.08.2019","5,740","5,665","5,780","5,630","1,23%"
"22.08.2019","5,670","5,630","5,680","5,620","0,18%"
"21.08.2019","5,660","5,720","5,720","5,630","-1,39%"
"20.08.2019","5,740","5,720","5,830","5,680","-0,17%"
"19.08.2019","5,750","5,670","5,750","5,640","1,41%"
"16.08.2019","5,670","5,670","5,670","5,660","-1,22%"
"15.08.2019","5,740","5,750","5,750","5,740","-0,17%"
"14.08.2019","5,750","5,660","5,750","5,660","1,59%"
"13.08.2019","5,660","5,665","5,665","5,660","-0,09%"
"12.08.2019","5,665","5,645","5,665","5,645","0,35%"
"09.08.2019","5,645","5,650","5,650","5,645","-0,09%"
"08.08.2019","5,650","5,680","5,680","5,650","-0,53%"
"07.08.2019","5,680","5,755","5,755","5,680","-1,30%"
"06.08.2019","5,755","5,860","5,860","5,755","-1,79%"
"05.08.2019","5,860","5,680","5,860","5,680","3,17%"
"02.08.2019","5,680","5,660","5,680","5,660","0,35%"
"01.08.2019","5,660","5,720","5,720","5,660","-1,05%"
"31.07.2019","5,720","5,650","5,720","5,650","1,24%"
"30.07.2019","5,650","5,670","5,670","5,650","-0,88%"
"29.07.2019","5,700","5,700","5,700","5,700","0,00%"
"26.07.2019","5,700","5,700","5,700","5,700","0,00%"
"25.07.2019","5,700","5,640","5,700","5,640","1,06%"
"24.07.2019","5,640","5,650","5,650","5,640","-0,18%"
"23.07.2019","5,650","5,710","5,710","5,650","-1,05%"
"22.07.2019","5,710","5,735","5,735","5,710","-0,44%"
"19.07.2019","5,735","5,735","5,735","5,735","0,00%"
"18.07.2019","5,735","5,760","5,760","5,735","-0,43%"
"17.07.2019","5,760","5,760","5,760","5,760","0,00%"
"16.07.2019","5,760","5,730","5,760","5,730","0,52%"
"15.07.2019","5,730","5,765","5,765","5,730","-0,61%"
"12.07.2019","5,765","5,750","5,765","5,750","0,26%"
"11.07.2019","5,750","5,750","5,750","5,750","0,00%"
"10.07.2019","5,750","5,805","5,805","5,750","-0,95%"
"09.07.2019","5,805","5,805","5,805","5,805","-1,02%"
"08.07.2019","5,865","5,865","5,865","5,865","-0,09%"
"05.07.2019","5,870","5,905","5,905","5,845","-0,68%"
"04.07.2019","5,910","5,985","5,985","5,905","-1,17%"
"03.07.2019","5,980","6,045","6,055","5,980","0,17%"
"02.07.2019","5,970","5,930","5,970","5,925","0,59%"
"01.07.2019","5,935","5,915","5,935","5,915","-0,84%"
"28.06.2019","5,985","6,010","6,010","5,985","-1,07%"
"27.06.2019","6,050","6,155","6,155","6,050","-0,49%"
"26.06.2019","6,080","6,115","6,130","6,080","-0,82%"
"25.06.2019","6,130","6,050","6,130","6,050","2,00%"
"24.06.2019","6,010","6,010","6,010","5,990","0,17%"
"21.06.2019","6,000","5,990","6,010","5,990","-2,91%"
"19.06.2019","6,180","6,205","6,250","6,180","0,08%"
"18.06.2019","6,175","6,105","6,175","6,105","-0,16%"
"17.06.2019","6,185","6,140","6,225","6,135","-0,96%"
"14.06.2019","6,245","6,180","6,245","6,160","0,08%"
"13.06.2019","6,240","6,245","6,245","6,210","-1,34%"
"12.06.2019","6,325","6,335","6,335","6,325","0,32%"
"11.06.2019","6,305","6,355","6,355","6,305","-0,32%"
"10.06.2019","6,325","6,390","6,410","6,320","-1,33%"
"07.06.2019","6,410","6,425","6,425","6,405","-1,84%"
"06.06.2019","6,530","6,560","6,560","6,530","-0,61%"
"05.06.2019","6,570","6,510","6,570","6,510","0,77%"
"04.06.2019","6,520","6,630","6,630","6,520","-0,31%"
"03.06.2019","6,540","6,615","6,615","6,540","-1,73%"
"31.05.2019","6,655","6,695","6,705","6,655","-1,48%"
"30.05.2019","6,755","6,825","6,825","6,735","-0,30%"
"29.05.2019","6,775","6,795","6,795","6,775","-0,59%"
"28.05.2019","6,815","6,885","6,885","6,815","-1,87%"
"27.05.2019","6,945","6,980","6,980","6,935","-0,43%"
"24.05.2019","6,975","6,985","6,985","6,975","-0,29%"
"23.05.2019","6,995","7,080","7,080","6,995","-0,92%"
"22.05.2019","7,060","7,025","7,065","7,025","-0,77%"
"21.05.2019","7,115","7,190","7,190","7,115","-1,18%"
"20.05.2019","7,200","7,270","7,270","7,175","-0,62%"
"17.05.2019","7,245","7,195","7,250","7,195","2,04%"
"16.05.2019","7,100","7,110","7,110","7,100","0,71%"
"15.05.2019","7,050","7,140","7,140","7,050","-0,14%"
"14.05.2019","7,060","7,160","7,160","7,060","-1,26%"
"13.05.2019","7,150","7,125","7,150","7,125","0,70%"
"10.05.2019","7,100","7,085","7,105","7,085","-0,63%"
"09.05.2019","7,145","7,165","7,165","7,145","-0,97%"
"08.05.2019","7,215","7,205","7,215","7,205","-0,82%"
"07.05.2019","7,275","7,275","7,305","7,275","-0,14%"
"06.05.2019","7,285","7,295","7,295","7,275","0,00%"
"03.05.2019","7,285","7,305","7,305","7,285","-1,22%"
"02.05.2019","7,375","7,375","7,375","7,375","0,41%"
"30.04.2019","7,345","7,355","7,365","7,345","-0,27%"
"29.04.2019","7,365","7,365","7,365","7,335","0,41%"
"26.04.2019","7,335","7,325","7,335","7,315","0,41%"
"25.04.2019","7,305","7,315","7,345","7,305","0,55%"
"24.04.2019","7,265","7,235","7,265","7,235","0,97%"
"23.04.2019","7,195","7,215","7,215","7,195","-0,55%"
"22.04.2019","7,235","7,245","7,245","7,235","-0,28%"
"18.04.2019","7,255","7,305","7,305","7,255","-1,43%"
"17.04.2019","7,360","7,325","7,360","7,325","0,20%"
"16.04.2019","7,345","7,355","7,355","7,335","0,27%"
"15.04.2019","7,325","7,315","7,345","7,315","-0,27%"
"12.04.2019","7,345","7,345","7,345","7,335","-0,14%"
"11.04.2019","7,355","7,330","7,360","7,315","0,96%"
"10.04.2019","7,285","7,335","7,335","7,285","-0,68%"
"09.04.2019","7,335","7,315","7,335","7,315","0,89%"
"08.04.2019","7,270","7,275","7,290","7,270","0,21%"
"05.04.2019","7,255","7,275","7,315","7,255","-0,75%"
"04.04.2019","7,310","7,335","7,335","7,310","0,27%"
"03.04.2019","7,290","7,230","7,290","7,230","0,69%"
"02.04.2019","7,240","7,250","7,250","7,240","-0,41%"
"01.04.2019","7,270","7,280","7,280","7,270","-0,68%"
"29.03.2019","7,320","7,325","7,325","7,280","-0,27%"
"28.03.2019","7,340","7,490","7,490","7,340","-0,81%"
"27.03.2019","7,400","7,480","7,480","7,380","1,72%"
"26.03.2019","7,275","7,230","7,275","7,230","-0,48%"
"25.03.2019","7,310","7,405","7,405","7,290","1,81%"
"22.03.2019","7,180","7,180","7,180","7,180","3,01%"
"21.03.2019","6,970","6,930","6,970","6,930","0,43%"
"20.03.2019","6,940","7,020","7,020","6,940","-0,86%"
"19.03.2019","7,000","7,010","7,010","7,000","-0,43%"
"18.03.2019","7,030","7,070","7,070","7,030","-0,99%"
"15.03.2019","7,100","7,100","7,100","7,100","0,14%"
"14.03.2019","7,090","7,040","7,090","7,040","1,14%"
"13.03.2019","7,010","7,130","7,130","7,010","-1,68%"
"12.03.2019","7,130","7,150","7,200","7,130","-0,42%"
"11.03.2019","7,160","7,180","7,180","7,160","-0,83%"
"08.03.2019","7,220","7,310","7,310","7,220","-0,96%"
"07.03.2019","7,290","7,290","7,290","7,290","0,14%"
"01.03.2019","7,280","7,260","7,280","7,260","0,55%"
"28.02.2019","7,240","7,200","7,240","7,200","0,56%"
"27.02.2019","7,200","7,230","7,230","7,200","-0,28%"
"26.02.2019","7,220","7,220","7,220","7,220","1,12%"
"25.02.2019","7,140","7,140","7,140","7,140","0,00%"
"22.02.2019","7,140","7,170","7,170","7,140","-0,70%"
"21.02.2019","7,190","7,200","7,200","7,190","0,84%"
"20.02.2019","7,130","7,140","7,140","7,130","0,56%"
"19.02.2019","7,090","7,080","7,090","7,080","0,00%"
"18.02.2019","7,090","7,070","7,090","7,070","1,14%"
"15.02.2019","7,010","7,010","7,010","7,010","-1,27%"
"14.02.2019","7,100","7,110","7,110","7,100","-0,70%"
"13.02.2019","7,150","7,220","7,220","7,150","-1,79%"
"12.02.2019","7,280","7,310","7,310","7,280","-1,09%"
"11.02.2019","7,360","7,330","7,360","7,330","0,27%"
"08.02.2019","7,340","7,220","7,340","7,220","1,52%"
"07.02.2019","7,230","7,220","7,230","7,220","1,54%"
"06.02.2019","7,120","7,120","7,120","7,120","0,00%"
"05.02.2019","7,120","7,120","7,120","7,110","0,42%"
"04.02.2019","7,090","7,090","7,090","7,090","0,85%"
"01.02.2019","7,030","7,110","7,110","7,030","-0,99%"
"31.01.2019","7,100","7,120","7,120","7,100","-1,80%"
"30.01.2019","7,230","7,160","7,230","7,160","0,28%"
"29.01.2019","7,210","7,320","7,320","7,210","-1,50%"
"28.01.2019","7,320","7,310","7,320","7,310","0,55%"
"24.01.2019","7,280","7,300","7,300","7,280","-1,22%"
"23.01.2019","7,370","7,370","7,370","7,370","-1,07%"
"22.01.2019","7,450","7,430","7,450","7,430","0,40%"
"21.01.2019","7,420","7,440","7,440","7,420","-1,20%"
"18.01.2019","7,510","7,510","7,510","7,510","0,00%"
"17.01.2019","7,510","7,550","7,550","7,510","-0,40%"
"16.01.2019","7,540","7,550","7,550","7,540","0,40%"
"15.01.2019","7,510","7,460","7,510","7,460","0,67%"
"14.01.2019","7,460","7,550","7,550","7,460","-0,93%"
