"Data","Último","Abertura","Máxima","Mínima","Var%"
"04.04.2017","9,765","9,810","9,850","9,735","-0,36%"
"03.04.2017","9,800","9,880","9,880","9,785","-0,81%"
"31.03.2017","9,880","9,890","9,900","9,775","0,10%"
"30.03.2017","9,870","9,850","9,910","9,795","0,30%"
"29.03.2017","9,840","9,910","9,930","9,810","-0,81%"
"28.03.2017","9,920","9,820","9,920","9,810","0,92%"
"27.03.2017","9,830","9,840","9,900","9,790","-0,30%"
"26.03.2017","9,860","9,860","9,860","9,860","0,00%"
"24.03.2017","9,860","10,010","10,010","9,840","-1,50%"
"23.03.2017","10,010","9,950","10,070","9,950","0,50%"
"22.03.2017","9,960","9,920","10,040","9,910","0,61%"
"21.03.2017","9,900","9,990","10,010","9,890","-0,90%"
"20.03.2017","9,990","9,960","10,030","9,950","0,00%"
"18.03.2017","9,990","9,990","9,990","9,990","0,00%"
"17.03.2017","9,990","10,200","10,200","9,930","0,10%"
"16.03.2017","9,980","10,010","10,010","9,920","0,10%"
"15.03.2017","9,970","10,080","10,120","9,900","-0,89%"
"14.03.2017","10,060","9,940","10,070","9,920","1,41%"
"13.03.2017","9,920","9,960","9,970","9,895","-0,35%"
"10.03.2017","9,955","10,230","10,230","9,935","-2,40%"
"09.03.2017","10,200","10,180","10,210","10,100","0,59%"
"08.03.2017","10,140","10,080","10,200","10,000","1,30%"
"07.03.2017","10,010","9,980","10,040","9,930","0,60%"
"06.03.2017","9,950","9,990","10,020","9,930","-0,40%"
"03.03.2017","9,990","10,150","10,160","9,980","-1,09%"
"02.03.2017","10,100","10,040","10,140","9,970","1,10%"
"01.03.2017","9,990","10,100","10,120","9,970","-0,70%"
"24.02.2017","10,060","10,110","10,120","10,020","0,40%"
"23.02.2017","10,020","10,270","10,270","10,010","-1,18%"
"22.02.2017","10,140","10,240","10,240","10,120","-0,59%"
"21.02.2017","10,200","10,240","10,290","10,170","-0,39%"
"20.02.2017","10,240","10,270","10,270","10,210","-0,29%"
"17.02.2017","10,270","10,300","10,360","10,230","-0,48%"
"16.02.2017","10,320","10,200","10,360","10,170","1,18%"
"15.02.2017","10,200","10,180","10,290","10,150","0,00%"
"14.02.2017","10,200","10,180","10,350","10,180","-0,10%"
"13.02.2017","10,210","10,230","10,260","10,180","-0,20%"
"10.02.2017","10,230","10,300","10,340","10,200","-0,49%"
"09.02.2017","10,280","10,290","10,330","10,220","-0,10%"
"08.02.2017","10,290","10,340","10,340","10,240","0,00%"
"07.02.2017","10,290","10,430","10,460","10,290","-1,15%"
"06.02.2017","10,410","10,440","10,500","10,360","-0,29%"
"03.02.2017","10,440","10,560","10,600","10,410","-0,85%"
"02.02.2017","10,530","10,640","10,650","10,510","-0,66%"
"01.02.2017","10,600","10,640","10,700","10,600","-0,28%"
"31.01.2017","10,630","10,630","10,735","10,600","0,00%"
"30.01.2017","10,630","10,570","10,700","10,570","0,57%"
"27.01.2017","10,570","10,690","10,780","10,570","-1,31%"
"26.01.2017","10,710","10,570","10,755","10,560","0,56%"
"25.01.2017","10,650","10,570","10,650","10,570","0,76%"
"24.01.2017","10,570","10,520","10,620","10,510","0,19%"
"23.01.2017","10,550","10,600","10,620","10,520","-0,28%"
"20.01.2017","10,580","10,660","10,810","10,550","-0,66%"
"19.01.2017","10,650","10,770","10,960","10,630","-1,11%"
"18.01.2017","10,770","10,790","10,810","10,690","0,28%"
"17.01.2017","10,740","10,740","10,810","10,650","0,00%"
"16.01.2017","10,740","10,770","10,770","10,700","-0,19%"
"13.01.2017","10,760","10,805","10,810","10,670","-0,28%"
"12.01.2017","10,790","11,110","11,110","10,720","-2,88%"
"11.01.2017","11,110","11,080","11,200","11,060","0,27%"
"10.01.2017","11,080","11,140","11,195","11,070","-0,58%"
"09.01.2017","11,145","11,170","11,230","11,140","-0,49%"
"06.01.2017","11,200","11,380","11,380","11,130","-0,36%"
"05.01.2017","11,240","11,350","11,350","11,165","-0,53%"
"04.01.2017","11,300","11,180","11,330","11,160","1,07%"
"03.01.2017","11,180","11,170","11,265","11,160","0,31%"
"02.01.2017","11,145","11,330","11,350","11,145","-1,37%"
"30.12.2016","11,300","11,300","11,300","11,300","0,00%"
"29.12.2016","11,300","11,370","11,370","11,270","-0,62%"
"28.12.2016","11,370","11,480","11,480","11,335","0,00%"
"27.12.2016","11,370","11,380","11,420","11,340","-0,09%"
"26.12.2016","11,380","11,410","11,440","11,340","-0,26%"
"23.12.2016","11,410","11,420","11,470","11,360","0,18%"
"22.12.2016","11,390","11,490","11,530","11,380","-0,96%"
"21.12.2016","11,500","11,690","11,770","11,450","-1,63%"
"20.12.2016","11,690","11,780","11,830","11,660","-0,76%"
"19.12.2016","11,780","11,850","11,920","11,755","-0,59%"
"16.12.2016","11,850","11,980","11,980","11,780","-0,34%"
"15.12.2016","11,890","11,990","12,180","11,820","-0,83%"
"14.12.2016","11,990","11,830","12,020","11,800","1,01%"
"13.12.2016","11,870","11,780","11,870","11,690","0,85%"
"12.12.2016","11,770","11,760","11,970","11,750","0,00%"
"09.12.2016","11,770","11,690","11,800","11,620","0,68%"
"08.12.2016","11,690","11,860","11,960","11,680","-1,43%"
"07.12.2016","11,860","12,040","12,220","11,820","-1,66%"
"06.12.2016","12,060","11,980","12,170","11,950","0,58%"
"05.12.2016","11,990","12,260","12,270","11,940","-2,20%"
"02.12.2016","12,260","12,260","12,560","12,180","0,82%"
"01.12.2016","12,160","11,740","12,290","11,730","3,49%"
"30.11.2016","11,750","11,830","11,990","11,670","-0,68%"
"29.11.2016","11,830","11,880","12,050","11,770","-0,76%"
"28.11.2016","11,920","11,950","12,090","11,830","-1,32%"
"25.11.2016","12,080","11,780","12,160","11,780","1,51%"
"24.11.2016","11,900","11,750","11,980","11,750","0,59%"
"23.11.2016","11,830","11,760","11,990","11,740","0,34%"
"22.11.2016","11,790","11,700","12,000","11,630","0,26%"
"21.11.2016","11,760","12,080","12,360","11,760","-3,21%"
"18.11.2016","12,150","12,350","12,460","12,000","0,08%"
"17.11.2016","12,140","11,980","12,210","11,930","0,83%"
"16.11.2016","12,040","12,400","12,400","11,980","-2,90%"
"14.11.2016","12,400","11,950","12,480","11,950","2,73%"
"11.11.2016","12,070","12,100","12,270","11,940","1,09%"
"10.11.2016","11,940","11,380","11,970","11,380","4,92%"
"09.11.2016","11,380","11,220","11,510","11,220","1,52%"
"08.11.2016","11,210","11,260","11,360","11,160","-0,44%"
"07.11.2016","11,260","11,360","11,420","11,220","-0,88%"
"04.11.2016","11,360","11,500","11,560","11,310","-0,70%"
"03.11.2016","11,440","11,390","11,510","11,360","0,53%"
"01.11.2016","11,380","11,290","11,450","11,250","0,80%"
"31.10.2016","11,290","11,360","11,360","11,240","-0,35%"
"28.10.2016","11,330","11,280","11,390","11,220","0,44%"
"27.10.2016","11,280","11,230","11,360","11,085","0,45%"
"26.10.2016","11,230","11,160","11,260","11,160","0,63%"
"25.10.2016","11,160","11,170","11,210","11,040","1,00%"
"24.10.2016","11,050","11,130","11,190","11,050","-0,72%"
"21.10.2016","11,130","11,030","11,180","11,030","0,91%"
"20.10.2016","11,030","11,210","11,210","11,000","-0,54%"
"19.10.2016","11,090","11,140","11,220","11,030","-0,45%"
"18.10.2016","11,140","11,240","11,270","11,140","-0,80%"
"17.10.2016","11,230","11,340","11,340","11,190","0,00%"
"15.10.2016","11,230","11,230","11,230","11,230","0,00%"
"14.10.2016","11,230","11,240","11,260","11,150","-0,09%"
"13.10.2016","11,240","11,250","11,350","11,240","-0,27%"
"11.10.2016","11,270","11,180","11,290","11,170","0,54%"
"10.10.2016","11,210","11,200","11,360","11,160","-0,09%"
"07.10.2016","11,220","11,300","11,370","11,190","-0,71%"
"06.10.2016","11,300","11,300","11,360","11,260","0,00%"
"05.10.2016","11,300","11,410","11,530","11,260","-1,05%"
"04.10.2016","11,420","11,320","11,490","11,300","0,35%"
"03.10.2016","11,380","11,670","11,670","11,330","-1,04%"
"30.09.2016","11,500","11,570","11,660","11,480","-0,52%"
"29.09.2016","11,560","11,450","11,680","11,420","0,96%"
"28.09.2016","11,450","11,520","11,640","11,450","-0,78%"
"27.09.2016","11,540","11,680","11,710","11,520","-1,20%"
"26.09.2016","11,680","11,700","11,750","11,675","-0,17%"
"25.09.2016","11,700","11,700","11,700","11,700","0,00%"
"24.09.2016","11,700","11,700","11,700","11,700","0,00%"
"23.09.2016","11,700","11,750","11,760","11,610","-0,09%"
"22.09.2016","11,710","11,965","11,965","11,640","-0,97%"
"21.09.2016","11,825","11,960","11,960","11,825","-1,62%"
"20.09.2016","12,020","12,100","12,100","11,940","0,00%"
"19.09.2016","12,020","12,040","12,050","11,980","-0,17%"
"17.09.2016","12,040","12,040","12,040","12,040","0,00%"
"16.09.2016","12,040","12,170","12,170","12,020","-0,33%"
"15.09.2016","12,080","12,270","12,280","12,050","-1,06%"
"14.09.2016","12,210","12,300","12,350","12,120","-0,16%"
"13.09.2016","12,230","12,070","12,310","11,980","2,17%"
"12.09.2016","11,970","12,140","12,150","11,950","-0,99%"
"09.09.2016","12,090","11,970","12,100","11,910","1,68%"
"08.09.2016","11,890","11,940","11,940","11,790","0,51%"
"06.09.2016","11,830","11,970","11,970","11,820","-0,67%"
"05.09.2016","11,910","11,970","11,970","11,860","0,17%"
"02.09.2016","11,890","12,020","12,020","11,840","-0,59%"
"01.09.2016","11,960","11,900","12,090","11,890","-0,58%"
"31.08.2016","12,030","12,130","12,140","12,010","-0,82%"
"30.08.2016","12,130","12,170","12,210","12,030","0,58%"
"29.08.2016","12,060","12,145","12,205","12,050","-0,54%"
"26.08.2016","12,125","12,020","12,195","11,905","1,25%"
"25.08.2016","11,975","12,020","12,020","11,940","0,04%"
"24.08.2016","11,970","12,020","12,020","11,920","0,25%"
"23.08.2016","11,940","11,960","11,960","11,840","0,59%"
"22.08.2016","11,870","11,860","11,900","11,820","0,25%"
"19.08.2016","11,840","11,940","11,960","11,830","-0,75%"
"18.08.2016","11,930","11,820","11,930","11,820","0,85%"
"17.08.2016","11,830","11,970","11,970","11,830","-0,38%"
"16.08.2016","11,875","11,825","11,880","11,765","0,25%"
"15.08.2016","11,845","11,970","11,970","11,815","-0,29%"
"14.08.2016","11,880","11,880","11,880","11,880","0,00%"
"13.08.2016","11,880","11,880","11,880","11,880","0,00%"
"12.08.2016","11,880","11,870","11,920","11,790","0,08%"
"11.08.2016","11,870","11,950","11,950","11,850","0,17%"
"10.08.2016","11,850","11,850","11,890","11,790","0,34%"
"09.08.2016","11,810","11,970","11,970","11,789","-0,84%"
"08.08.2016","11,910","11,850","11,930","11,810","0,93%"
"06.08.2016","11,800","11,800","11,800","11,800","0,00%"
"05.08.2016","11,800","11,900","11,930","11,800","-1,21%"
"04.08.2016","11,945","11,995","12,010","11,935","-0,87%"
"03.08.2016","12,050","12,120","12,160","12,030","0,21%"
"02.08.2016","12,025","11,930","12,060","11,890","0,88%"
"01.08.2016","11,920","11,920","11,960","11,885","-0,42%"
"29.07.2016","11,970","12,110","12,110","11,950","-0,66%"
"28.07.2016","12,050","12,120","12,120","12,005","0,12%"
"27.07.2016","12,035","12,210","12,210","12,010","0,00%"
"26.07.2016","12,035","12,180","12,180","12,000","-0,58%"
"25.07.2016","12,105","12,070","12,160","12,050","0,33%"
"22.07.2016","12,065","12,105","12,105","11,975","0,79%"
"21.07.2016","11,970","12,095","12,095","11,865","0,42%"
"20.07.2016","11,920","12,105","12,105","11,855","-0,58%"
"19.07.2016","11,990","12,130","12,130","11,955","0,25%"
"18.07.2016","11,960","12,150","12,150","11,900","-0,25%"
"15.07.2016","11,990","12,110","12,110","11,890","0,42%"
"14.07.2016","11,940","11,975","11,975","11,865","-0,29%"
"13.07.2016","11,975","12,230","12,230","11,940","-0,70%"
"12.07.2016","12,060","12,150","12,150","11,880","0,58%"
"11.07.2016","11,990","12,190","12,190","11,955","-0,42%"
"08.07.2016","12,040","12,440","12,440","11,995","-1,63%"
"07.07.2016","12,240","12,270","12,310","12,170","-0,16%"
"06.07.2016","12,260","12,270","12,370","12,190","0,49%"
"05.07.2016","12,200","12,240","12,240","12,060","1,33%"
"04.07.2016","12,040","12,220","12,220","12,000","-0,66%"
"01.07.2016","12,120","12,220","12,220","12,030","0,33%"
"30.06.2016","12,080","12,170","12,220","12,000","0,67%"
"29.06.2016","12,000","11,930","12,165","11,920","0,00%"
"28.06.2016","12,000","12,110","12,280","11,980","-0,91%"
"27.06.2016","12,110","12,420","12,420","12,090","-1,90%"
"24.06.2016","12,345","12,600","12,610","12,325","0,24%"
"23.06.2016","12,315","12,320","12,400","12,300","-0,65%"
"22.06.2016","12,395","12,555","12,555","12,325","0,12%"
"21.06.2016","12,380","12,530","12,530","12,320","-1,04%"
"20.06.2016","12,510","12,430","12,510","12,380","-0,04%"
"17.06.2016","12,515","12,560","12,570","12,480","-0,60%"
"16.06.2016","12,590","12,740","12,740","12,570","-0,16%"
"15.06.2016","12,610","12,580","12,760","12,460","0,60%"
"14.06.2016","12,535","12,660","12,660","12,410","0,24%"
"13.06.2016","12,505","12,560","12,630","12,230","0,04%"
"10.06.2016","12,500","12,490","12,520","12,310","1,87%"
"09.06.2016","12,270","12,345","12,345","12,170","0,33%"
"08.06.2016","12,230","12,200","12,295","12,180","-0,77%"
"07.06.2016","12,325","12,460","12,460","12,190","0,53%"
"06.06.2016","12,260","12,375","12,435","12,250","-0,89%"
"03.06.2016","12,370","12,700","12,700","12,355","-1,94%"
"02.06.2016","12,615","12,980","12,980","12,610","-1,18%"
"01.06.2016","12,765","12,850","12,940","12,750","-0,66%"
"31.05.2016","12,850","12,890","12,930","12,730","0,94%"
"30.05.2016","12,730","12,920","12,940","12,700","-1,39%"
"27.05.2016","12,910","12,990","12,990","12,740","1,29%"
"25.05.2016","12,745","12,540","12,910","12,480","1,03%"
"24.05.2016","12,615","12,790","12,790","12,440","-0,12%"
"23.05.2016","12,630","12,620","12,650","12,460","2,10%"
"20.05.2016","12,370","12,680","12,680","12,350","-1,28%"
"19.05.2016","12,530","12,870","12,870","12,500","-0,91%"
"18.05.2016","12,645","12,560","12,690","12,450","1,98%"
"17.05.2016","12,400","12,450","12,470","12,140","1,10%"
"16.05.2016","12,265","12,250","12,340","12,200","0,45%"
"14.05.2016","12,210","12,210","12,210","12,210","0,00%"
"13.05.2016","12,210","12,320","12,320","12,090","0,74%"
"12.05.2016","12,120","12,290","12,330","12,010","-0,94%"
"11.05.2016","12,235","12,490","12,490","12,080","-1,09%"
"10.05.2016","12,370","12,750","12,750","12,330","-2,06%"
"09.05.2016","12,630","12,680","13,070","12,480","0,92%"
"06.05.2016","12,515","12,670","12,670","12,420","0,36%"
"05.05.2016","12,470","12,740","12,740","12,410","-0,68%"
"04.05.2016","12,555","12,570","12,570","12,360","1,25%"
"03.05.2016","12,400","12,340","12,480","12,340","0,65%"
"02.05.2016","12,320","12,350","12,380","12,260","0,00%"
"30.04.2016","12,320","12,320","12,320","12,320","0,00%"
"29.04.2016","12,320","12,540","12,560","12,310","-2,34%"
"28.04.2016","12,615","12,570","12,640","12,390","1,12%"
"27.04.2016","12,475","12,790","12,870","12,440","-1,46%"
"26.04.2016","12,660","12,825","12,825","12,525","0,12%"
"25.04.2016","12,645","12,970","12,970","12,600","-0,98%"
"22.04.2016","12,770","12,770","12,850","12,750","0,08%"
"20.04.2016","12,760","12,905","13,020","12,710","-0,47%"
"19.04.2016","12,820","13,010","13,010","12,690","0,08%"
"18.04.2016","12,810","12,750","12,930","12,690","-1,00%"
"15.04.2016","12,940","13,110","13,110","12,790","0,00%"
"14.04.2016","12,940","13,270","13,270","12,900","-0,77%"
"13.04.2016","13,040","13,820","13,820","13,040","-2,69%"
"12.04.2016","13,400","13,570","13,710","13,340","-0,56%"
"11.04.2016","13,475","13,770","13,770","13,430","-1,32%"
"08.04.2016","13,655","14,240","14,240","13,590","-2,92%"
"07.04.2016","14,065","14,220","14,220","13,960","0,29%"
"06.04.2016","14,025","14,010","14,110","13,890","0,90%"
"05.04.2016","13,900","14,090","14,190","13,810","0,07%"
"04.04.2016","13,890","13,720","13,900","13,600","1,98%"
"01.04.2016","13,620","13,910","13,970","13,600","-1,52%"
"31.03.2016","13,830","13,630","13,910","13,600","1,92%"
"30.03.2016","13,570","13,390","13,620","13,350","1,04%"
"29.03.2016","13,430","13,740","13,740","13,410","-1,03%"
"28.03.2016","13,570","14,150","14,150","13,550","-2,79%"
"24.03.2016","13,960","13,980","13,980","13,810","1,56%"
"23.03.2016","13,745","13,610","13,760","13,480","1,93%"
"22.03.2016","13,485","13,500","13,920","13,430","-1,68%"
"21.03.2016","13,715","14,025","14,080","13,690","-1,08%"
"18.03.2016","13,865","13,940","13,980","13,680","-0,32%"
"17.03.2016","13,910","14,070","14,150","13,810","-3,74%"
"16.03.2016","14,450","14,570","14,910","14,360","0,10%"
"15.03.2016","14,435","14,350","14,560","14,220","2,41%"
"14.03.2016","14,095","14,170","14,310","13,920","0,32%"
"11.03.2016","14,050","14,290","14,290","13,960","-0,21%"
"10.03.2016","14,080","14,400","14,400","13,970","-1,09%"
"09.03.2016","14,235","14,625","14,670","14,060","-1,56%"
"08.03.2016","14,460","14,820","14,870","14,420","-1,83%"
"07.03.2016","14,730","14,710","14,750","14,490","1,31%"
"04.03.2016","14,540","14,360","14,560","14,320","-2,28%"
"03.03.2016","14,880","15,090","15,100","14,760","-1,42%"
"02.03.2016","15,095","15,530","15,530","15,030","-1,40%"
"01.03.2016","15,310","15,650","15,650","15,240","-1,29%"
"29.02.2016","15,510","15,770","15,770","15,390","-0,64%"
"26.02.2016","15,610","15,670","15,670","15,330","0,90%"
"25.02.2016","15,470","15,280","15,500","15,220","1,48%"
"24.02.2016","15,245","15,550","15,550","15,240","-0,65%"
"23.02.2016","15,345","15,390","15,450","15,130","0,82%"
"22.02.2016","15,220","15,665","15,665","15,160","-2,06%"
"19.02.2016","15,540","15,840","15,840","15,440","-0,83%"
"18.02.2016","15,670","15,800","15,800","15,590","0,80%"
"17.02.2016","15,545","15,810","15,810","15,490","-1,74%"
"16.02.2016","15,820","15,960","15,960","15,630","-0,06%"
"15.02.2016","15,830","15,870","15,880","15,750","-0,25%"
"14.02.2016","15,870","15,870","15,870","15,870","0,00%"
"12.02.2016","15,870","16,110","16,110","15,820","0,60%"
"11.02.2016","15,775","15,940","15,980","15,700","0,48%"
"10.02.2016","15,700","15,850","15,850","15,610","-0,06%"
"05.02.2016","15,710","15,960","15,990","15,660","-0,41%"
"04.02.2016","15,775","15,640","15,810","15,350","1,02%"
"03.02.2016","15,615","15,960","15,960","15,530","-0,79%"
"02.02.2016","15,740","15,540","15,740","15,390","2,14%"
"01.02.2016","15,410","15,790","15,800","15,360","-1,78%"
"29.01.2016","15,690","15,920","15,920","15,580","-1,88%"
"28.01.2016","15,990","16,310","16,310","15,880","-1,54%"
"27.01.2016","16,240","16,240","16,325","16,180","0,19%"
"26.01.2016","16,210","16,540","16,550","16,140","-1,70%"
"25.01.2016","16,490","16,490","16,490","16,490","0,37%"
"22.01.2016","16,430","16,630","16,630","16,380","-1,20%"
"21.01.2016","16,630","16,840","16,840","16,540","-0,15%"
"20.01.2016","16,655","16,580","16,860","16,570","0,70%"
"19.01.2016","16,540","16,380","16,550","16,170","1,22%"
"18.01.2016","16,340","16,410","16,440","16,320","-0,61%"
"15.01.2016","16,440","16,460","16,470","16,360","0,80%"
"14.01.2016","16,310","16,430","16,430","16,270","0,49%"
"13.01.2016","16,230","16,230","16,240","16,110","0,03%"
"12.01.2016","16,225","16,330","16,330","16,140","-0,12%"
"11.01.2016","16,245","16,480","16,480","16,100","0,06%"
"10.01.2016","16,235","16,235","16,235","16,235","0,00%"
"08.01.2016","16,235","16,230","16,300","16,050","0,37%"
"07.01.2016","16,175","16,300","16,300","16,010","0,84%"
"06.01.2016","16,040","16,250","16,290","15,950","-0,77%"
"05.01.2016","16,165","16,570","16,570","16,120","-2,03%"
"04.01.2016","16,500","16,580","16,650","16,500","-0,36%"
"31.12.2015","16,560","16,560","16,560","16,560","0,00%"
"30.12.2015","16,560","16,480","16,570","16,460","0,55%"
"29.12.2015","16,470","16,530","16,530","16,320","0,24%"
"28.12.2015","16,430","16,550","16,550","16,390","-0,18%"
"24.12.2015","16,460","16,360","16,460","16,360","0,61%"
"23.12.2015","16,360","16,640","16,640","16,360","-0,91%"
"22.12.2015","16,510","16,490","16,550","16,380","0,06%"
"21.12.2015","16,500","16,500","16,510","16,280","1,48%"
"18.12.2015","16,260","16,320","16,430","16,130","1,21%"
"17.12.2015","16,065","16,250","16,250","16,030","-1,11%"
"16.12.2015","16,245","16,240","16,540","16,100","1,18%"
"15.12.2015","16,055","16,190","16,190","15,960","0,06%"
"14.12.2015","16,045","15,990","16,100","15,940","0,34%"
"11.12.2015","15,990","15,750","16,000","15,750","1,07%"
"10.12.2015","15,820","15,720","15,920","15,680","0,64%"
"09.12.2015","15,720","15,740","15,760","15,565","-0,19%"
"08.12.2015","15,750","15,810","15,840","15,600","-0,06%"
"07.12.2015","15,760","15,870","15,870","15,575","0,64%"
"04.12.2015","15,660","15,890","15,890","15,560","-0,19%"
"03.12.2015","15,690","15,760","15,770","15,480","0,06%"
"02.12.2015","15,680","15,910","15,960","15,620","-0,63%"
"01.12.2015","15,780","16,020","16,020","15,630","-1,13%"
"30.11.2015","15,960","15,950","16,060","15,820","0,38%"
"27.11.2015","15,900","15,710","15,910","15,630","1,92%"
"26.11.2015","15,600","15,600","15,690","15,540","0,65%"
"25.11.2015","15,500","15,510","15,530","15,320","1,71%"
"24.11.2015","15,240","15,260","15,290","15,090","0,13%"
"23.11.2015","15,220","15,250","15,290","15,150","0,07%"
"22.11.2015","15,210","15,210","15,210","15,210","0,00%"
"20.11.2015","15,210","15,210","15,210","15,210","0,00%"
"19.11.2015","15,210","15,540","15,540","15,190","-1,68%"
"18.11.2015","15,470","15,770","15,770","15,430","-0,32%"
"17.11.2015","15,520","15,740","15,740","15,460","0,19%"
"16.11.2015","15,490","15,560","15,610","15,420","-0,58%"
"13.11.2015","15,580","15,530","15,580","15,420","0,78%"
"12.11.2015","15,460","15,470","15,610","15,410","0,06%"
"11.11.2015","15,450","15,570","15,570","15,390","-0,45%"
"10.11.2015","15,520","15,720","15,750","15,480","-0,83%"
"09.11.2015","15,650","15,710","15,710","15,590","0,51%"
"06.11.2015","15,570","15,580","15,790","15,520","0,32%"
"05.11.2015","15,520","15,630","15,630","15,430","0,78%"
"04.11.2015","15,400","15,670","15,670","15,390","-1,41%"
"03.11.2015","15,620","15,880","15,920","15,610","-1,51%"
"30.10.2015","15,860","16,170","16,170","15,820","-0,16%"
"29.10.2015","15,885","15,830","15,960","15,770","0,44%"
"28.10.2015","15,815","15,640","15,830","15,630","0,96%"
"27.10.2015","15,665","16,000","16,000","15,660","-1,26%"
"26.10.2015","15,865","16,200","16,200","15,800","-0,35%"
"23.10.2015","15,920","16,050","16,050","15,760","0,76%"
"22.10.2015","15,800","15,710","15,890","15,680","0,03%"
"21.10.2015","15,795","15,950","15,990","15,720","0,22%"
"20.10.2015","15,760","16,250","16,250","15,700","-0,38%"
"19.10.2015","15,820","16,020","16,170","15,820","0,29%"
"18.10.2015","15,775","15,775","15,775","15,775","0,00%"
"16.10.2015","15,775","15,940","16,210","15,690","0,32%"
"15.10.2015","15,725","16,010","16,040","15,720","-1,16%"
"14.10.2015","15,910","16,240","16,240","15,900","-0,44%"
"13.10.2015","15,980","15,820","16,100","15,730","2,01%"
"09.10.2015","15,665","15,310","15,700","15,220","2,12%"
"08.10.2015","15,340","15,570","15,680","15,220","-0,97%"
"07.10.2015","15,490","15,210","15,570","15,090","1,97%"
"06.10.2015","15,190","15,470","15,470","15,150","0,00%"
"05.10.2015","15,190","15,270","15,410","15,180","0,00%"
"03.10.2015","15,190","15,190","15,190","15,190","0,00%"
"02.10.2015","15,190","15,640","15,640","15,170","-2,57%"
"01.10.2015","15,590","15,530","15,770","15,410","0,39%"
"30.09.2015","15,530","16,050","16,050","15,430","-3,36%"
"29.09.2015","16,070","16,440","16,930","15,950","-2,43%"
"28.09.2015","16,470","16,090","16,560","15,870","4,41%"
"27.09.2015","15,775","15,775","15,775","15,775","0,00%"
"25.09.2015","15,775","16,110","16,150","15,730","-6,27%"
"24.09.2015","16,830","17,190","17,640","16,830","-0,41%"
"23.09.2015","16,900","16,360","17,030","16,120","4,06%"
"22.09.2015","16,240","16,190","16,300","16,060","2,01%"
"21.09.2015","15,920","15,910","16,180","15,750","0,51%"
"18.09.2015","15,840","15,540","15,880","15,270","3,46%"
"17.09.2015","15,310","15,300","15,460","15,260","1,39%"
"16.09.2015","15,100","15,180","15,250","14,980","0,10%"
"15.09.2015","15,085","15,170","15,270","15,040","0,00%"
"14.09.2015","15,085","15,350","15,350","15,060","-1,02%"
"11.09.2015","15,240","15,240","15,320","15,070","-0,39%"
"10.09.2015","15,300","15,220","15,300","15,110","3,07%"
"09.09.2015","14,845","14,950","14,960","14,750","-0,37%"
"08.09.2015","14,900","15,050","15,050","14,730","-1,29%"
"05.09.2015","15,095","15,095","15,095","15,095","0,00%"
"04.09.2015","15,095","15,000","15,160","14,710","2,51%"
"03.09.2015","14,725","14,825","15,030","14,610","-0,44%"
"02.09.2015","14,790","14,575","14,845","14,465","2,35%"
"01.09.2015","14,450","14,260","14,525","14,150","1,90%"
"31.08.2015","14,180","13,875","14,235","13,875","3,05%"
"28.08.2015","13,760","13,800","13,960","13,680","-0,11%"
"27.08.2015","13,775","13,910","13,910","13,700","-0,29%"
"26.08.2015","13,815","14,040","14,080","13,780","-1,39%"
"25.08.2015","14,010","13,960","14,110","13,790","0,36%"
"24.08.2015","13,960","13,890","14,120","13,880","1,60%"
"22.08.2015","13,740","13,740","13,740","13,740","0,00%"
"21.08.2015","13,740","13,680","13,820","13,640","0,77%"
"20.08.2015","13,635","13,710","13,730","13,600","-0,04%"
"19.08.2015","13,640","13,605","13,715","13,595","0,29%"
"18.08.2015","13,600","13,635","13,755","13,555","-0,22%"
"17.08.2015","13,630","13,520","13,645","13,500","0,81%"
"15.08.2015","13,520","13,520","13,520","13,520","0,00%"
"14.08.2015","13,520","13,700","13,700","13,350","0,11%"
"13.08.2015","13,505","13,610","13,650","13,420","0,41%"
"12.08.2015","13,450","13,675","13,675","13,410","-0,99%"
"11.08.2015","13,585","13,725","13,875","13,520","-1,02%"
"10.08.2015","13,725","13,965","13,995","13,635","-1,08%"
"08.08.2015","13,875","13,875","13,875","13,875","0,00%"
"07.08.2015","13,875","13,755","14,065","13,615","0,76%"
"06.08.2015","13,770","13,410","13,905","13,280","3,61%"
"05.08.2015","13,290","13,290","13,335","13,090","1,57%"
"04.08.2015","13,085","13,120","13,315","13,010","-0,23%"
"03.08.2015","13,115","12,960","13,115","12,880","1,90%"
"01.08.2015","12,870","12,870","12,870","12,870","0,00%"
"31.07.2015","12,870","12,980","12,980","12,760","-0,43%"
"30.07.2015","12,925","13,100","13,100","12,840","-1,52%"
"29.07.2015","13,125","13,070","13,140","12,940","0,27%"
"28.07.2015","13,090","13,170","13,570","12,960","0,15%"
"27.07.2015","13,070","13,090","13,100","13,030","-0,31%"
"25.07.2015","13,110","13,110","13,110","13,110","0,00%"
"24.07.2015","13,110","13,110","13,370","13,040","0,19%"
"23.07.2015","13,085","12,620","13,170","12,610","4,18%"
"22.07.2015","12,560","12,490","12,600","12,440","1,09%"
"21.07.2015","12,425","12,520","12,560","12,380","-1,39%"
"20.07.2015","12,600","12,520","12,820","12,510","-0,79%"
"18.07.2015","12,700","12,700","12,700","12,700","0,00%"
"17.07.2015","12,700","12,720","12,770","12,660","0,08%"
"16.07.2015","12,690","12,770","12,770","12,630","0,40%"
"15.07.2015","12,640","12,710","12,730","12,610","-0,28%"
